201;man;181764196;1;ft;4.2.10;46395000;0001;31/07/2023;106,00
201;man;181764262;1;ft;4.2.10;46395000;0001;31/07/2023;106,00
201;man;181764337;1;ft;4.2.10;46395000;0001;31/07/2023;106,00
201;man;181764382;1;ft;4.2.10;46395000;0001;31/07/2023;106,00
201;man;181764402;1;ft;4.2.10;46395000;0001;31/07/2023;106,00
201;man;181764455;1;ft;4.2.10;46395000;0001;31/07/2023;106,00
